RegionName,State_x,2008-01,2016-12,HouseValueChange,County,State_y,Abbreviation,Total,White,Black,Asian,Others,White %,Black %,Asian %,Others %,HouseValueChange %
McCracken,KY,119800.0,114200,-5600.0,McCracken,Kentucky,KY,530,-479,675,133,201,-0.9037735849056604,1.2735849056603774,0.2509433962264151,0.379245283018868,-0.04674457429048414
York,VA,302800.0,285700,-17100.0,York,Virginia,VA,5926,3300,307,1191,1128,0.5568680391495107,0.05180560242996963,0.20097873776577796,0.1903476206547418,-0.056472919418758254
Livingston,NY,108800.0,124300,15500.0,Livingston,New York,NY,1422,942,-175,91,564,0.6624472573839663,-0.12306610407876233,0.0639943741209564,0.3966244725738397,0.14246323529411764
Carbon,PA,156400.0,129300,-27100.0,Carbon,Pennsylvania,PA,1393,1365,70,-17,-25,0.9798994974874372,0.05025125628140704,-0.012203876525484566,-0.017946877243359655,-0.17327365728900257
Fauquier,VA,360700.0,344700,-16000.0,Fauquier,Virginia,VA,1867,2559,-761,-207,276,1.3706480985538296,-0.4076057846813069,-0.11087305838243172,0.14783074450990893,-0.04435819240365955
San Patricio,TX,102800.0,120000,17200.0,San Patricio,Texas,TX,-1724,10977,-215,104,-12590,-6.367169373549883,0.12470997679814386,-0.06032482598607888,7.3027842227378175,0.16731517509727625
Lake,CA,250600.0,209600,-41000.0,Lake,California,CA,-599,-5925,-147,93,5380,9.891485809682807,0.2454090150250417,-0.15525876460767946,-8.981636060100168,-0.1636073423782921
Herkimer,NY,86800.0,89900,3100.0,Herkimer,New York,NY,1212,859,321,-26,58,0.7087458745874587,0.2648514851485149,-0.02145214521452145,0.047854785478547865,0.03571428571428571
Reno,KS,84700.0,85600,900.0,Reno,Kansas,KS,536,796,98,15,-373,1.4850746268656716,0.1828358208955224,0.027985074626865676,-0.6958955223880597,0.010625737898465172
Rice,MN,189900.0,194900,5000.0,Rice,Minnesota,MN,3301,-328,1738,534,1357,-0.09936382914268403,0.5265071190548318,0.16176916086034535,0.4110875492275069,0.02632964718272775
Spalding,GA,100800.0,74600,-26200.0,Spalding,Georgia,GA,1011,-431,505,559,378,-0.4263105835806133,0.4995054401582592,0.552917903066271,0.3738872403560831,-0.25992063492063494
Blue Earth,MN,162200.0,170000,7800.0,Blue Earth,Minnesota,MN,5644,4294,1054,28,268,0.7608079376328845,0.1867469879518072,0.004961020552799433,0.04748405386250886,0.04808877928483354
Catoosa,GA,126300.0,129200,2900.0,Catoosa,Georgia,GA,3728,2502,285,253,688,0.6711373390557939,0.07644849785407726,0.06786480686695279,0.184549356223176,0.022961203483768806
Ionia,MI,115400.0,118300,2900.0,Ionia,Michigan,MI,143,821,-85,57,-650,5.741258741258742,-0.5944055944055944,0.3986013986013986,-4.545454545454546,0.02512998266897747
Pittsylvania,VA,97600.0,93400,-4200.0,Pittsylvania,Virginia,VA,1406,1259,-543,76,614,0.895448079658606,-0.3862019914651494,0.054054054054054064,0.4366998577524893,-0.0430327868852459
Chatham,NC,230400.0,252000,21600.0,Chatham,North Carolina,NC,7556,9015,-505,-122,-832,1.1930915828480677,-0.06683430386447856,-0.01614610905240868,-0.11011116993118053,0.09375
Sampson,NC,93600.0,103800,10200.0,Sampson,North Carolina,NC,352,3849,-1433,21,-2085,10.934659090909092,-4.071022727272728,0.05965909090909091,-5.923295454545454,0.10897435897435898
Lewis and Clark,MT,179900.0,216100,36200.0,Lewis and Clark,Montana,MT,6072,5068,86,18,900,0.8346508563899868,0.01416337285902503,0.0029644268774703555,0.1482213438735178,0.20122290161200668
Montcalm,MI,84600.0,76600,-8000.0,Montcalm,Michigan,MI,-79,-232,592,-43,-396,2.9367088607594938,-7.493670886075949,0.5443037974683544,5.012658227848102,-0.09456264775413711
Washington,NY,132800.0,135300,2500.0,Washington,New York,NY,-90,-418,-34,14,348,4.644444444444446,0.37777777777777777,-0.15555555555555556,-3.8666666666666663,0.01882530120481928
Columbia,NY,229500.0,210500,-19000.0,Columbia,New York,NY,-373,-1611,-207,109,1336,4.319034852546917,0.5549597855227882,-0.29222520107238603,-3.5817694369973188,-0.08278867102396514
Pulaski,KY,90000.0,104300,14300.0,Pulaski,Kentucky,KY,3649,3644,-147,105,47,0.9986297615785148,-0.04028500959166896,0.028775006851192112,0.01288024116196218,0.15888888888888889
Coos,OR,189700.0,173700,-16000.0,Coos,Oregon,OR,-581,-2423,665,119,1058,4.17039586919105,-1.144578313253012,-0.20481927710843373,-1.820998278829604,-0.08434370057986294
Bradford,PA,96000.0,127000,31000.0,Bradford,Pennsylvania,PA,421,50,90,40,241,0.1187648456057007,0.21377672209026127,0.09501187648456057,0.5724465558194775,0.3229166666666667
Hamblen,TN,105400.0,108900,3500.0,Hamblen,Tennessee,TN,1791,-408,281,266,1652,-0.22780569514237856,0.1568955890563931,0.14852037967615858,0.9223897264098267,0.03320683111954459
Crow Wing,MN,159600.0,164200,4600.0,Crow Wing,Minnesota,MN,1869,1591,-49,-5,332,0.8512573568753344,-0.02621722846441948,-0.002675227394328518,0.1776350989834136,0.02882205513784461
Otsego,NY,127800.0,123600,-4200.0,Otsego,New York,NY,-1202,-1471,-253,163,359,1.2237936772046591,0.21048252911813645,-0.13560732113144758,-0.29866888519134777,-0.03286384976525822
Sauk,WI,154700.0,160200,5500.0,Sauk,Wisconsin,WI,4898,4229,8,169,492,0.8634136382196815,0.0016333197223356473,0.03450387913434055,0.1004491629236423,0.03555268261150614
Crawford,AR,94300.0,102100,7800.0,Crawford,Arkansas,AR,3043,2642,221,323,-143,0.8682221491948735,0.07262569832402235,0.10614525139664804,-0.046993098915543874,0.08271474019088017
Pope,AR,97800.0,99600,1800.0,Pope,Arkansas,AR,3929,3127,53,185,564,0.795876813438534,0.013489437515907357,0.04708577246118605,0.14354797658437266,0.018404907975460124
Kershaw,SC,108000.0,108100,100.0,Kershaw,South Carolina,SC,5074,3780,370,61,863,0.7449743791880173,0.07292077256602286,0.012022073314938904,0.1700827749310209,0.000925925925925926
Ward,ND,147900.0,222300,74400.0,Ward,North Dakota,ND,12967,9533,1261,378,1795,0.7351739029844991,0.0972468574072646,0.02915092157013958,0.13842831803809671,0.5030425963488844
Rutland,VT,,147800,,Rutland,Vermont,VT,-3307,-3781,40,159,275,1.1433323253704264,-0.012095554883580285,-0.048079830662231635,-0.08315693982461446,
Tipton,TN,116500.0,120900,4400.0,Tipton,Tennessee,TN,3992,3109,515,-5,373,0.7788076152304609,0.12900801603206413,-0.00125250501002004,0.093436873747495,0.03776824034334764
Starr,TX,65700.0,72600,6900.0,Starr,Texas,TX,1668,17756,27,-253,-15862,10.645083932853717,0.01618705035971223,-0.15167865707434053,-9.509592326139087,0.1050228310502283
Sandusky,OH,76100.0,97200,21100.0,Sandusky,Ohio,OH,-1021,-1388,8,33,326,1.3594515181194906,-0.007835455435847209,-0.03232125367286973,-0.3192948090107737,0.27726675427069647
Knox,OH,91700.0,127500,35800.0,Knox,Ohio,OH,2017,1597,152,-26,294,0.7917699553792762,0.07535944471988101,-0.012890431333663858,0.1457610312345067,0.3904034896401309
Mason,WA,229700.0,214500,-15200.0,Mason,Washington,WA,4402,1849,299,171,2083,0.42003634711494775,0.06792367105860972,0.038845979100408906,0.4731940027260336,-0.06617326948193296
Franklin,NC,141300.0,145700,4400.0,Franklin,North Carolina,NC,5891,4353,1158,27,353,0.7389237820404007,0.1965710405703616,0.004583262603972161,0.059921914785265665,0.03113941967445152
Stanly,NC,119900.0,120600,700.0,Stanly,North Carolina,NC,1500,1718,-891,576,97,1.145333333333333,-0.594,0.384,0.06466666666666666,0.005838198498748957
Garfield,OK,79600.0,95200,15600.0,Garfield,Oklahoma,OK,4858,1469,311,-78,3156,0.30238781391519143,0.06401811445039111,-0.016055990119390694,0.6496500617538081,0.19597989949748743
Jackson,GA,158100.0,159100,1000.0,Jackson,Georgia,GA,3415,2820,32,344,219,0.8257686676427526,0.009370424597364568,0.10073206442166913,0.06412884333821378,0.006325110689437065
Oldham,KY,230800.0,252500,21700.0,Oldham,Kentucky,KY,8209,6504,-91,263,1533,0.7923011329029115,-0.011085394079668656,0.032038007065416006,0.1867462541113412,0.09402079722703639
Belknap,NH,227600.0,211600,-16000.0,Belknap,New Hampshire,NH,-711,-1114,68,144,191,1.5668073136427567,-0.09563994374120956,-0.20253164556962025,-0.26863572433192684,-0.070298769771529
Genesee,NY,94400.0,106400,12000.0,Genesee,New York,NY,944,-378,252,76,994,-0.4004237288135593,0.2669491525423729,0.08050847457627118,1.0529661016949152,0.1271186440677966
Granville,NC,144300.0,137400,-6900.0,Granville,North Carolina,NC,2636,2474,-585,-36,783,0.9385432473444612,-0.22192716236722307,-0.013657056145675266,0.29704097116843703,-0.04781704781704782
Warrick,IN,139500.0,150600,11100.0,Warrick,Indiana,IN,4519,3710,332,791,-314,0.8209780924983403,0.07346758132330161,0.17503872538172166,-0.06948439920336358,0.07956989247311828
Huron,OH,98100.0,91100,-7000.0,Huron,Ohio,OH,-1016,-709,410,-23,-694,0.6978346456692913,-0.4035433070866142,0.022637795275590556,0.6830708661417323,-0.07135575942915393
Washington,VT,191700.0,193400,1700.0,Washington,Vermont,VT,93,-275,140,66,162,-2.956989247311828,1.5053763440860215,0.7096774193548387,1.7419354838709675,0.008868022952529996
Lenoir,NC,97700.0,84900,-12800.0,Lenoir,North Carolina,NC,1503,1061,42,84,316,0.7059214903526281,0.0279441117764471,0.05588822355289421,0.2102461743180306,-0.13101330603889458
Barry,MI,125200.0,140900,15700.0,Barry,Michigan,MI,353,-136,63,58,368,-0.3852691218130311,0.17847025495750707,0.1643059490084986,1.0424929178470257,0.1253993610223642
Wise,TX,155000.0,178200,23200.0,Wise,Texas,TX,4541,7506,-66,52,-2951,1.6529398810834617,-0.014534243558687512,0.011451222197753798,-0.6498568597225279,0.14967741935483872
Haywood,NC,126100.0,97200,-28900.0,Haywood,North Carolina,NC,3214,2638,-310,251,635,0.8207840696950841,-0.09645301804604854,0.07809583074051027,0.19757311761045426,-0.22918318794607453
Clay,MN,136800.0,180900,44100.0,Clay,Minnesota,MN,6593,5129,790,48,626,0.7779463066889125,0.11982405581677535,0.0072804489610192626,0.09494918853329287,0.3223684210526316
Laurel,KY,95300.0,96400,1100.0,Laurel,Kentucky,KY,2733,2832,-419,-38,358,1.0362239297475302,-0.15331137943651665,-0.013904134650567142,0.1309915843395536,0.011542497376705142
Walla Walla,WA,195100.0,200400,5300.0,Walla Walla,Washington,WA,2529,2421,82,-3,29,0.9572953736654805,0.03242388295769079,-0.0011862396204033216,0.011466982997232108,0.02716555612506407
Hall,NE,109200.0,142600,33400.0,Hall,Nebraska,NE,5558,5309,1007,31,-789,0.9551997121266642,0.18118028067650235,0.005577545879812882,-0.1419575386829795,0.3058608058608059
Duplin,NC,79500.0,76600,-2900.0,Duplin,North Carolina,NC,6401,8432,1219,-141,-3109,1.3172941727855023,0.190438993907202,-0.022027808154975785,-0.4857053585377285,-0.03647798742138365
Whiteside,IL,84600.0,82800,-1800.0,Whiteside,Illinois,IL,-1962,-1267,227,59,-981,0.645769622833843,-0.11569826707441384,-0.030071355759429156,0.5,-0.02127659574468085
Anderson,TX,78300.0,91600,13300.0,Anderson,Texas,TX,1136,2208,-420,-14,-638,1.9436619718309858,-0.3697183098591549,-0.01232394366197183,-0.5616197183098591,0.1698595146871009
Tooele,UT,192900.0,208200,15300.0,Tooele,Utah,UT,7308,5496,-335,100,2047,0.7520525451559934,-0.045840175150519975,0.013683634373289543,0.280103995621237,0.07931570762052877
Newton,MO,,126800,,Newton,Missouri,MO,2897,2134,211,166,386,0.7366240938902313,0.07283396617190196,0.057300655850880226,0.13324128408698654,
Columbus,NC,103000.0,93000,-10000.0,Columbus,North Carolina,NC,2966,1395,1088,130,353,0.4703304113283884,0.3668240053944707,0.04383007417397168,0.11901550910316926,-0.0970873786407767
Lee,NC,111600.0,108900,-2700.0,Lee,North Carolina,NC,1662,3408,-246,151,-1651,2.0505415162454868,-0.14801444043321302,0.09085439229843563,-0.9933814681107099,-0.024193548387096774
Pike,PA,183800.0,147200,-36600.0,Pike,Pennsylvania,PA,-2259,-2543,362,58,-136,1.1257193448428509,-0.16024789729969013,-0.025675077467906152,0.06020362992474546,-0.19912948857453755
Blount,AL,132800.0,129300,-3500.0,Blount,Alabama,AL,1154,1512,233,1,-592,1.3102253032928943,0.2019064124783362,0.0008665511265164643,-0.512998266897747,-0.02635542168674699
Hawkins,TN,92400.0,101900,9500.0,Hawkins,Tennessee,TN,-388,-580,360,-530,362,1.4948453608247425,-0.9278350515463918,1.365979381443299,-0.9329896907216496,0.10281385281385282
Columbia,WI,161600.0,165600,4000.0,Columbia,Wisconsin,WI,1592,1202,265,97,28,0.7550251256281407,0.16645728643216082,0.06092964824120602,0.017587939698492462,0.024752475247524754
Seneca,OH,87800.0,84900,-2900.0,Seneca,Ohio,OH,-959,-1278,258,3,58,1.332638164754953,-0.26903023983315955,-0.003128258602711157,-0.06047966631908237,-0.03302961275626424
Windsor,VT,197500.0,179500,-18000.0,Windsor,Vermont,VT,-883,-1330,79,1,367,1.506228765571914,-0.08946772366930918,-0.0011325028312570782,-0.4156285390713477,-0.09113924050632911
Boone,IN,177000.0,186900,9900.0,Boone,Indiana,IN,7915,6493,290,669,463,0.820341124447252,0.03663929248262792,0.08452305748578648,0.05849652558433354,0.05593220338983051
Edgecombe,NC,59300.0,47800,-11500.0,Edgecombe,North Carolina,NC,1864,-151,1236,-46,825,-0.08100858369098712,0.6630901287553648,-0.02467811158798283,0.4425965665236051,-0.19392917369308602
Marion,WV,72300.0,88700,16400.0,Marion,West Virginia,WV,192,-399,240,71,280,-2.078125,1.25,0.3697916666666667,1.4583333333333333,0.2268326417704011
Garfield,CO,389200.0,347400,-41800.0,Garfield,Colorado,CO,4127,1803,182,291,1851,0.43687908892658106,0.04409983038526775,0.07051126726435668,0.4485098134237945,-0.10739979445015416
Franklin,VA,183200.0,171300,-11900.0,Franklin,Virginia,VA,5200,4490,-218,2,926,0.8634615384615385,-0.041923076923076924,0.0003846153846153846,0.17807692307692308,-0.06495633187772926
Cumberland,TN,131800.0,123600,-8200.0,Cumberland,Tennessee,TN,5060,4670,228,-111,273,0.9229249011857708,0.045059288537549404,-0.021936758893280638,0.05395256916996048,-0.0622154779969651
Broomfield,CO,270400.0,388800,118400.0,Broomfield,Colorado,CO,9138,6875,197,1653,413,0.7523528124316043,0.02155832786167652,0.1808929743926461,0.0451958853140731,0.4378698224852071
Pearl River,MS,131300.0,129100,-2200.0,Pearl River,Mississippi,MS,-1736,-1800,-179,-3,246,1.036866359447005,0.103110599078341,0.0017281105990783411,-0.14170506912442396,-0.016755521706016754
Pickaway,OH,131200.0,150800,19600.0,Pickaway,Ohio,OH,2799,3342,-265,30,-308,1.1939978563772775,-0.0946766702393712,0.010718113612004287,-0.11003929974991067,0.14939024390243902
Lamar,MS,161600.0,170100,8500.0,Lamar,Mississippi,MS,12061,6449,4662,530,420,0.5346986153718597,0.3865351131746953,0.04394328828455352,0.034822983168891465,0.0525990099009901
Saline,KS,,112800,,Saline,Kansas,KS,1136,-297,98,237,1098,-0.261443661971831,0.08626760563380281,0.20862676056338028,0.966549295774648,
Fulton,NY,103800.0,106200,2400.0,Fulton,New York,NY,-659,-575,-36,-122,74,0.8725341426403642,0.05462822458270106,0.18512898330804248,-0.11229135053110774,0.023121387283236993
San Benito,CA,434000.0,512500,78500.0,San Benito,California,CA,3536,14848,-159,198,-11351,4.199095022624435,-0.04496606334841629,0.055995475113122174,-3.21012443438914,0.18087557603686635
Gordon,GA,123800.0,116000,-7800.0,Gordon,Georgia,GA,4291,6159,438,216,-2522,1.4353297599627126,0.10207410859939407,0.050337916569564205,-0.5877417851316711,-0.0630048465266559
Walton,FL,357200.0,321400,-35800.0,Walton,Florida,FL,8870,8127,-542,324,961,0.9162344983089064,-0.06110484780157836,0.03652762119503946,0.10834272829763247,-0.10022396416573348
Venango,PA,66200.0,69300,3100.0,Venango,Pennsylvania,PA,-1314,-1460,-89,56,179,1.1111111111111112,0.06773211567732115,-0.0426179604261796,-0.13622526636225266,0.04682779456193353
Washington,VA,130300.0,127800,-2500.0,Washington,Virginia,VA,1942,1600,-34,103,273,0.8238928939237901,-0.017507723995880537,0.053038105046343965,0.14057672502574664,-0.01918649270913277
Campbell,VA,142400.0,138400,-4000.0,Campbell,Virginia,VA,2373,1172,308,45,848,0.493889591234724,0.12979351032448375,0.018963337547408345,0.3573535608933839,-0.028089887640449437
Halifax,NC,80100.0,68000,-12100.0,Halifax,North Carolina,NC,-2192,-1400,-1419,141,486,0.6386861313868614,0.6473540145985401,-0.06432481751824817,-0.22171532846715328,-0.15106117353308365
Hardin,TX,115600.0,136200,20600.0,Hardin,Texas,TX,4159,4519,-522,36,126,1.0865592690550614,-0.1255109401298389,0.008655926905506131,0.03029574416927146,0.1782006920415225
Autauga,AL,159700.0,141200,-18500.0,Autauga,Alabama,AL,5305,3083,1408,249,565,0.5811498586239396,0.2654099905749293,0.0469368520263902,0.1065032987747408,-0.1158422041327489
Colbert,AL,93400.0,92100,-1300.0,Colbert,Alabama,AL,-161,-1095,-245,110,1069,6.8012422360248435,1.5217391304347827,-0.6832298136645962,-6.639751552795032,-0.013918629550321198
Maverick,TX,90600.0,119300,28700.0,Maverick,Texas,TX,5335,20533,73,153,-15424,3.848734770384255,0.013683223992502344,0.028678537956888468,-2.8910965323336457,0.31677704194260486
Roane,TN,110100.0,111500,1400.0,Roane,Tennessee,TN,-276,-614,-74,77,335,2.2246376811594204,0.26811594202898553,-0.27898550724637683,-1.213768115942029,0.012715712988192553
Boone,IL,184200.0,141300,-42900.0,Boone,Illinois,IL,682,-1048,49,68,1613,-1.5366568914956011,0.0718475073313783,0.0997067448680352,2.3651026392961882,-0.23289902280130292
Henry,VA,70500.0,67900,-2600.0,Henry,Virginia,VA,-3244,-1908,-826,72,-582,0.5881627620221949,0.2546239210850801,-0.02219482120838471,0.17940813810110975,-0.03687943262411347
Chisago,MN,205400.0,203100,-2300.0,Chisago,Minnesota,MN,4211,4011,-354,30,524,0.9525053431488958,-0.08406554262645452,0.007124198527665638,0.12443600094989316,-0.011197663096397274
Coles,IL,74500.0,78200,3700.0,Coles,Illinois,IL,543,-235,297,-54,535,-0.432780847145488,0.5469613259668509,-0.09944751381215468,0.985267034990792,0.049664429530201344
Gila,AZ,197700.0,175000,-22700.0,Gila,Arizona,AZ,1333,1464,45,330,-506,1.0982745686421604,0.033758439609902484,0.2475618904726181,-0.3795948987246812,-0.11482043500252909
Jefferson,WV,220000.0,203200,-16800.0,Jefferson,West Virginia,WV,4841,3547,329,261,704,0.7326998554017765,0.06796116504854369,0.05391448047923983,0.14542449907044,-0.07636363636363637
Rusk,TX,91100.0,119000,27900.0,Rusk,Texas,TX,4763,4828,459,162,-686,1.0136468612219192,0.0963678353978585,0.034012177199244174,-0.14402687381902166,0.3062568605927552
Darke,OH,,103700,,Darke,Ohio,OH,17,-32,274,-2,-223,-1.8823529411764703,16.11764705882353,-0.1176470588235294,-13.117647058823529,
Russell,AL,114700.0,84100,-30600.0,Russell,Alabama,AL,8525,2758,4525,102,1140,0.3235190615835777,0.530791788856305,0.011964809384164223,0.13372434017595308,-0.2667829119442023
Knox,IL,65600.0,65800,200.0,Knox,Illinois,IL,-291,-1323,851,118,63,4.5463917525773185,-2.9243986254295535,-0.4054982817869416,-0.21649484536082475,0.003048780487804878
Wayne,PA,168000.0,141400,-26600.0,Wayne,Pennsylvania,PA,-445,-1066,460,-72,233,2.3955056179775283,-1.0337078651685394,0.16179775280898875,-0.5235955056179775,-0.15833333333333333
Coffee,TN,104500.0,117300,12800.0,Coffee,Tennessee,TN,2079,1261,-461,69,1210,0.6065416065416065,-0.2217412217412217,0.033189033189033185,0.582010582010582,0.12248803827751197
Johnson,MO,147900.0,152800,4900.0,Johnson,Missouri,MO,2391,1759,138,159,335,0.7356754496026767,0.05771643663739021,0.06649937264742785,0.14010874111250524,0.03313049357674104
Van Zandt,TX,100800.0,112500,11700.0,Van Zandt,Texas,TX,1140,1332,-407,66,149,1.168421052631579,-0.3570175438596491,0.05789473684210526,0.1307017543859649,0.11607142857142858
Lincoln,MO,147800.0,149800,2000.0,Lincoln,Missouri,MO,3019,2476,82,219,242,0.8201391189135475,0.02716131169261345,0.0725405763497847,0.08015899304405433,0.013531799729364006
Grady,OK,89800.0,96800,7000.0,Grady,Oklahoma,OK,3439,2247,-197,-105,1494,0.6533876126781041,-0.05728409421343414,-0.030532131433556268,0.4344286129688863,0.0779510022271715
Waupaca,WI,122300.0,125600,3300.0,Waupaca,Wisconsin,WI,65,-301,114,13,239,-4.630769230769231,1.7538461538461538,0.2,3.6769230769230767,0.02698282910874898
Union,OH,157700.0,180500,22800.0,Union,Ohio,OH,6472,5312,367,910,-117,0.8207663782447466,0.05670580964153275,0.14060568603213844,-0.0180778739184178,0.14457831325301204
Cass,MI,107900.0,104900,-3000.0,Cass,Michigan,MI,1375,891,64,67,353,0.648,0.046545454545454536,0.04872727272727273,0.25672727272727275,-0.027803521779425393
Pulaski,MO,152600.0,141600,-11000.0,Pulaski,Missouri,MO,9106,5586,2576,-350,1294,0.6134416867999122,0.2828904019327916,-0.038436195914781465,0.14210410718207775,-0.07208387942332896
McMinn,TN,91200.0,102800,11600.0,McMinn,Tennessee,TN,561,223,-108,-139,585,0.39750445632798576,-0.1925133689839572,-0.2477718360071301,1.0427807486631016,0.12719298245614036
Effingham,GA,170000.0,162900,-7100.0,Effingham,Georgia,GA,5360,4224,784,-516,868,0.7880597014925373,0.14626865671641792,-0.0962686567164179,0.1619402985074627,-0.04176470588235294
Pender,NC,223000.0,212200,-10800.0,Pender,North Carolina,NC,6758,5238,-601,-3,2124,0.7750813850251553,-0.08893163657886949,-0.00044391831902929865,0.3142941698727434,-0.0484304932735426
Eagle,CO,699100.0,640400,-58700.0,Eagle,Colorado,CO,2020,165,407,-108,1556,0.08168316831683169,0.2014851485148515,-0.05346534653465346,0.7702970297029703,-0.08396509798312116
Taney,MO,121600.0,127000,5400.0,Taney,Missouri,MO,8235,9390,302,256,-1713,1.140255009107468,0.03667273831208257,0.03108682452944748,-0.20801457194899814,0.044407894736842105
Franklin,NY,81400.0,87200,5800.0,Franklin,New York,NY,567,388,-602,-49,830,0.6843033509700176,-1.0617283950617284,-0.08641975308641975,1.4638447971781303,0.07125307125307126
Winona,MN,116000.0,148500,32500.0,Winona,Minnesota,MN,1362,475,565,331,-9,0.3487518355359765,0.4148311306901615,0.2430249632892805,-0.006607929515418502,0.2801724137931034
Worcester,MD,294800.0,231700,-63100.0,Worcester,Maryland,MD,2237,1474,-88,396,455,0.6589181940098346,-0.03933839964237819,0.17702279839070184,0.20339740724184172,-0.21404341926729986
Jefferson,TN,119300.0,118800,-500.0,Jefferson,Tennessee,TN,2761,2454,59,16,232,0.8888084027526258,0.02136906917783412,0.005795001810938066,0.08402752625860195,-0.004191114836546521
La Plata,CO,354300.0,367500,13200.0,La Plata,Colorado,CO,4400,4931,2,-17,-516,1.120681818181818,0.0004545454545454546,-0.0038636363636363642,-0.11727272727272728,0.03725656223539373
Grant,WI,101700.0,112200,10500.0,Grant,Wisconsin,WI,2691,2244,251,20,176,0.8338907469342252,0.09327387588257154,0.007432181345224823,0.06540319583797845,0.10324483775811209
Hood,TX,170900.0,199600,28700.0,Hood,Texas,TX,5008,7553,232,35,-2812,1.5081869009584663,0.0463258785942492,0.0069888178913738025,-0.5615015974440895,0.1679344645991808
Tioga,NY,99900.0,111000,11100.0,Tioga,New York,NY,-698,-660,-76,168,-130,0.9455587392550144,0.10888252148997137,-0.2406876790830945,0.18624641833810887,0.1111111111111111
Watauga,NC,259300.0,225400,-33900.0,Watauga,North Carolina,NC,8143,7112,179,113,739,0.8733881861721724,0.021982070489991404,0.013876949527201277,0.0907527938106349,-0.130736598534516
Washington,OK,81500.0,82800,1300.0,Washington,Oklahoma,OK,2185,1130,205,509,341,0.517162471395881,0.09382151029748284,0.23295194508009154,0.1560640732265446,0.015950920245398775
Cherokee,TX,73200.0,82500,9300.0,Cherokee,Texas,TX,3208,2547,-303,37,927,0.7939526184538653,-0.09445137157107232,0.011533665835411471,0.2889650872817955,0.12704918032786885
Camden,GA,164100.0,142700,-21400.0,Camden,Georgia,GA,5382,3384,248,57,1693,0.6287625418060201,0.046079524340393904,0.010590858416945374,0.31456707543664064,-0.13040828762949422
Chenango,NY,88300.0,87400,-900.0,Chenango,New York,NY,-1737,-1898,-30,141,50,1.0926885434657456,0.017271157167530225,-0.08117443868739206,-0.028785261945883708,-0.010192525481313703
Montgomery,NY,101800.0,97500,-4300.0,Montgomery,New York,NY,958,-1220,343,-89,1924,-1.2734864300626303,0.35803757828810023,-0.09290187891440503,2.0083507306889348,-0.04223968565815324
